candidate_index,sample_index,k,ratio,config,best_iteration,combined_worst_active_rl_db,combined_total_rl_db,combined_active_gate,combined_dynamic_range_db,all_tasks_significant_worst_active_rl_db,all_tasks_significant_worst_total_rl_db,all_tasks_significant_gate,all_tasks_strict_worst_active_rl_db,all_tasks_strict_gate,target_response_error_max,nearest_bound_ratio_max,local_bound_ratio_max,constraint_pass
13,13,1,0.8999999761581421,robust20,110,10.066814917976698,15.474214029128996,1,14.018924616624806,10.066814917976698,15.474214029128996,1,10.066814917976698,1,9.506077301026035e-18,0.0,0.0,1
14,14,1,0.8999999761581421,balanced30,43,10.009732988171233,11.909891977655988,1,13.846733257824075,10.009732988171233,11.909891977655988,1,10.009732988171233,1,1.264282628453323e-16,0.0,0.0,1
14,14,1,0.8999999761581421,combined20,62,9.96684183919118,11.954677496301542,0,16.20863635434709,9.96684183919118,11.954677496301542,0,9.96684183919118,0,1.2735779649817304e-16,0.0,0.0,1
14,14,1,0.8999999761581421,robust20,110,10.024556524545376,12.019420540470914,1,16.586049199804833,10.024556524545376,12.019420540470914,1,10.024556524545376,1,4.926441244087167e-18,0.0,0.0,1
15,15,1,1.0,balanced30,24,9.590801310825789,13.328788004284032,0,5.503684099351631,9.590801310825789,13.328788004284032,0,9.590801310825789,0,1.3750113255404729e-16,0.0,0.0,1
15,15,1,1.0,combined20,42,9.49553310040943,13.313305880020852,0,5.9604031092993655,9.49553310040943,13.313305880020852,0,9.49553310040943,0,4.564762112288142e-18,0.0,0.0,1
15,15,1,1.0,robust20,110,10.298470276635914,13.398742462919834,1,6.545891178165536,10.298470276635914,13.398742462919834,1,10.298470276635914,1,1.0740616734795629e-18,0.0,0.0,1
16,16,1,1.0,balanced30,70,10.687178391580092,17.368213722084555,1,9.097073551287815,10.687178391580092,17.368213722084555,1,10.687178391580092,1,1.425649825703286e-18,0.0,0.0,1
16,16,1,1.0,combined20,90,11.152163669248178,17.17328669066783,1,10.08230496702682,11.152163669248178,17.17328669066783,1,11.152163669248178,1,2.851299651406572e-18,0.0,0.0,1
16,16,1,1.0,robust20,2,10.457063327518954,17.412575527918058,1,9.195782038040571,10.457063327518954,17.412575527918058,1,10.457063327518954,1,2.851299651406572e-18,0.0,0.0,1
17,17,1,1.0,balanced30,56,9.98487394376695,12.286339607103598,0,18.30887718467611,9.98487394376695,12.286339607103598,0,9.98487394376695,0,8.938550318960537e-18,0.0,0.0,1
17,17,1,1.0,combined20,69,9.841541529862688,12.577472864639287,0,15.787129787837875,9.841541529862688,12.577472864639287,0,9.841541529862688,0,0.0,0.0,0.0,1
17,17,1,1.0,robust20,99,9.864994632926233,12.383664412630877,0,17.814396543989446,9.864994632926233,12.383664412630877,0,9.864994632926233,0,4.469275159480269e-18,0.0,0.0,1
18,18,2,0.5,balanced30,15,10.205918356736454,11.261061206162552,1,17.773823324197792,10.037147676334918,10.07611647472543,1,10.037147676334918,1,4.590381108437307e-16,0.9406477100852875,1.000887329228138,1
18,18,2,0.5,combined20,17,10.03208685368323,11.301402765578024,1,17.056843023192712,10.023166144999212,10.109030658476145,1,10.023166144999212,1,5.7082354535811655e-16,0.9271500098174282,1.000897789439944,1
18,18,2,0.5,robust20,54,10.148357569761416,11.299055017428552,1,17.85006228183803,10.07774201993509,10.086886133314268,1,10.07774201993509,1,2.843723333317293e-16,0.9155833895300879,0.9972138045669369,1
19,19,2,0.5,balanced30,57,10.126672277896647,10.848514864027992,1,14.474560247939277,10.019653218049058,10.048426973211114,1,10.019653218049058,1,2.8220600285110447e-16,0.8540770664216237,0.9657423874259871,1
19,19,2,0.5,combined20,90,10.071136820815937,10.830945165757269,1,14.39696243160288,10.034621820425102,10.058067369549985,1,10.034621820425102,1,1.5908105192067923e-16,0.8467330308732562,0.9269217845453497,1
19,19,2,0.5,robust20,36,10.09043867771517,10.86917006473376,1,14.171083449216265,10.021375039792632,10.083415526850576,1,10.021375039792632,1,3.512174440474308e-17,0.9590553119773741,0.9946194899649753,1
20,20,2,0.5,balanced30,70,10.145728746905485,11.346172752062575,1,13.220048817682278,10.022956516944607,10.037729574285066,1,10.022956516944607,1,3.8617580487702616e-16,0.9924664558182044,0.9695491781439667,1
20,20,2,0.5,combined20,48,10.059537848276195,11.281981221817238,1,12.524605962364204,10.024746062982244,10.063031521106096,1,10.024746062982244,1,8.2573701809082115e-16,0.9997439455523999,1.000494303071532,1
20,20,2,0.5,robust20,72,10.110384848401399,11.322617171158614,1,12.093938155723924,10.012916979383723,10.06251353108232,1,10.012916979383723,1,3.007833260683341e-17,1.0000001459490702,0.9982565739806005,1
21,21,2,0.6000000238418579,balanced30,40,10.039726445688666,11.0481754598574,1,15.964473706724052,10.024599055909915,10.07983962800055,1,10.024599055909915,1,4.984666169724652e-16,0.909078109808379,0.9945428930520811,1
21,21,2,0.6000000238418579,combined20,42,10.263478348191619,11.08918848429703,1,16.246221981858177,10.02923120176293,10.026345591406054,1,10.02923120176293,1,1.5509075762680375e-16,0.9648866639289922,1.0004057029948228,1
21,21,2,0.6000000238418579,robust20,66,10.07163295652788,11.017765971290562,1,15.825747392296652,10.016486140376031,10.090720873499262,1,10.016486140376031,1,2.557822301009519e-16,0.9752464458197025,1.0000226006629263,1
22,22,2,0.6000000238418579,balanced30,46,10.293429862327518,12.251445570635664,1,15.184415234046858,10.010414600094224,10.314856101938704,1,10.010414600094224,1,4.988275171118016e-16,1.0003352745500287,1.0000407769968822,1
22,22,2,0.6000000238418579,combined20,40,10.215857815215541,12.219471205110324,1,19.221830572368873,10.027942034280608,10.25296593320391,1,10.027942034280608,1,3.610905762376886e-16,1.0001156124804256,1.000003021623406,1
22,22,2,0.6000000238418579,robust20,54,10.027836274238913,12.297687051067323,1,18.919494961913465,10.02761422485137,10.25017132916359,1,10.02761422485137,1,3.6116202626584034e-16,0.891383592666682,0.9999742484106896,1
23,23,2,0.6000000238418579,balanced30,38,10.13372077247956,10.805825519366364,1,15.633169220630187,10.058695129353985,10.319319114529424,1,10.058695129353985,1,2.5716379343139247e-16,0.9978814278859917,1.000021654897045,1
23,23,2,0.6000000238418579,combined20,32,10.093456595768151,10.8355731845602,1,15.013277842069417,10.13127176365385,10.35603683170989,1,10.13127176365385,1,1.7391330704680732e-16,0.9879410733194316,0.9979242804778102,1
23,23,2,0.6000000238418579,robust20,110,10.097231643350352,10.716581665669153,1,14.313526461497702,10.04044114680461,10.203595001568775,1,10.04044114680461,1,2.5716379343139247e-16,0.9887677502606338,1.000000000131656,1
24,24,2,0.699999988079071,balanced30,67,10.216638926823347,11.14367337296798,1,22.595349514871394,9.519047206467897,10.596521091535926,0,9.519047206467897,0,1.2446278483462749e-16,0.33307508968431715,1.0000717002699493,1
24,24,2,0.699999988079071,combined20,69,10.041591912513287,11.19685168171592,1,20.001841633631305,10.09717370034293,10.749926775664157,1,10.09717370034293,1,2.4712391339795e-16,0.36664480210595934,0.9969188166538069,1
24,24,2,0.699999988079071,robust20,93,10.11489361568583,11.131533240358426,1,19.94864373683743,10.032069839040684,10.60098701505205,1,10.032069839040684,1,4.940669713308722e-16,0.3829577125020946,1.0000000066047738,1
25,25,2,0.699999988079071,balanced30,70,10.124787042735058,11.110287259854612,1,22.384472946158432,10.00285050932529,10.191728305160426,1,10.00285050932529,1,5.115287072595582e-16,1.0000026036294871,0.9833989387319763,1
25,25,2,0.699999988079071,combined20,47,10.079060976170531,11.19904792952976,1,19.799315043456904,10.021464202159256,10.260987072263228,1,10.021464202159256,1,6.05257330324246e-16,1.0023420918967383,0.8474060664077268,1
25,25,2,0.699999988079071,robust20,100,10.136191296043824,11.142211339470599,1,19.72271412804927,10.02571050330824,10.1693641022891,1,10.02571050330824,1,3.6331621636278783e-16,0.9705712287871759,0.9726248166575064,1
26,26,2,0.699999988079071,balanced30,41,10.146897410838122,11.081157459811916,1,14.463284575342694,10.072741846525101,10.377220510808431,1,10.072741846525101,1,1.2760983396712092e-16,0.5843479182291246,0.9399451383372956,1
26,26,2,0.699999988079071,combined20,54,10.025217707408098,11.115528945804238,1,15.065603140013932,10.129124790248587,10.40789016356609,1,10.129124790248587,1,1.8279235565055502e-17,0.6896777598583007,1.0000005978895288,1
26,26,2,0.699999988079071,robust20,91,10.06880480996294,11.120889328251206,1,14.234848584727168,10.068319531981121,10.42382692064092,1,10.068319531981121,1,1.875004115596324e-16,0.532643202531322,0.9896593834613373,1
27,27,2,0.800000011920929,balanced30,70,10.254212354436342,11.749588040834656,1,21.030585079737094,8.144359135758393,10.574425073911925,0,8.144359135758393,0,2.1570572519155304e-16,0.4726819019559205,1.0001851011332037,1
27,27,2,0.800000011920929,combined20,84,10.13820578129695,11.760055012793767,1,19.126400295896822,9.951127451195202,10.694697117165234,0,9.951127451195202,0,2.1041536396434613e-16,0.3822152739740762,1.0002592479284873,1
27,27,2,0.800000011920929,robust20,110,10.167373687224742,11.571526988452252,1,19.68410218001877,10.057714083536364,10.50370677285624,1,10.057714083536364,1,2.1581216688631358e-16,0.6154363987543346,0.9986085406210534,1
28,28,2,0.800000011920929,balanced30,44,10.028643192752584,11.839407923300199,1,13.553761885666809,9.809684198815038,11.029234630902792,0,9.809684198815038,0,6.587043232651732e-16,0.9993188009097864,0.6630650286444129,1
28,28,2,0.800000011920929,combined20,90,10.12079248108671,11.935504691362507,1,14.896620374051011,10.01353278195962,11.293914397858003,1,10.01353278195962,1,4.71885786248289e-16,0.9980589903874593,0.8223725025392751,1
28,28,2,0.800000011920929,robust20,92,10.052615486236762,11.871895478796795,1,13.077826098529107,10.046622157616108,11.082194926658051,1,10.046622157616108,1,7.872437917483441e-16,0.9901611764417538,0.6812221970324158,1
29,29,2,0.800000011920929,balanced30,27,10.200515645746595,12.16863148171397,1,17.052380645656648,10.045504330155266,10.56160210420068,1,10.045504330155266,1,5.969302290069264e-16,1.0000168780589143,0.9527936980447936,1
29,29,2,0.800000011920929,combined20,27,10.080995423676653,12.137712372224364,1,17.619388293875055,10.08108881084216,10.59400039046382,1,10.08108881084216,1,8.159894907156393e-18,1.0004493090664843,0.9785938312984909,1
29,29,2,0.800000011920929,robust20,43,10.370183649245334,12.230119802895514,1,16.447433684133962,10.079239015209243,10.589820282587393,1,10.079239015209243,1,2.9843950385150965e-16,1.000058680754158,0.9638205126925483,1
30,30,2,0.8999999761581421,balanced30,22,8.92705769377494,12.049964457724869,0,21.796522777039733,8.74323914483992,11.634619951633498,0,8.74323914483992,0,2.0696729056246173e-16,0.9910823002063267,1.0005142308253026,1
30,30,2,0.8999999761581421,combined20,80,8.997438826701812,12.13205902196483,0,19.46024521248197,8.721862060531592,11.728615143894519,0,8.721862060531592,0,2.0712271401512117e-16,0.9904804243085392,1.0008371766931843,1
30,30,2,0.8999999761581421,robust20,43,10.065734416448409,12.179421889920025,1,19.35750462441635,9.816605050289118,11.695891745864769,0,9.816605050289118,0,6.174521852774977e-16,0.9944589809001052,1.0000105386753944,1
31,31,2,0.8999999761581421,balanced30,33,10.006855913750785,14.137711538403417,1,14.323223694198152,10.006838619425707,10.87560459784973,1,10.006838619425707,1,1.2133217027899256e-16,0.5064778820907984,0.9994197220094277,1
31,31,2,0.8999999761581421,combined20,31,10.065385943727577,14.146779408448642,1,14.872598917470254,10.060384340358912,11.044992578097919,1,10.060384340358912,1,6.190612310979119e-16,0.9486668161383776,1.0003455423191914,1
31,31,2,0.8999999761581421,robust20,54,10.386598407380864,14.24070637818598,1,15.629497378373415,10.031072260164539,10.882342901379499,1,10.031072260164539,1,1.2128049794532128e-16,0.7367904748689491,1.0000043477725098,1
32,32,2,0.8999999761581421,balanced30,54,10.040167716257042,12.357893051124627,1,19.030238330771315,9.296642960846286,10.665853741135242,0,9.296642960846286,0,2.378771802692854e-16,0.9953265893865147,1.000691725942968,1
32,32,2,0.8999999761581421,combined20,83,10.101335014265263,12.612830642760851,1,15.657535226662327,8.808971515726565,10.933465731357824,0,-3.0119383816649337,0,3.072069122492235e-16,0.984661115511821,1.0008777526397572,1
32,32,2,0.8999999761581421,robust20,62,10.103795247326339,12.377192181613825,1,17.948481683393375,9.884548516446948,10.64461906652176,0,9.884548516446948,0,3.087540936652897e-16,0.9867106645136625,1.000537425966249,1
33,33,2,1.0,balanced30,69,10.239922146012375,13.042371567946635,1,20.176861188593044,10.02827869512948,12.36866440970867,1,10.02827869512948,1,3.854621605507411e-16,0.33285622507330753,0.36421484549052524,1
33,33,2,1.0,combined20,63,9.93767090026996,13.078941500464046,0,18.958362710675008,9.78004397095178,12.407813943602847,0,9.78004397095178,0,5.850294885638978e-16,0.39519679738879093,0.3456056888781945,1
33,33,2,1.0,robust20,110,10.186014820440313,13.02580717590483,1,19.984816034305265,10.085719939375597,12.381684341586375,1,10.085719939375597,1,3.8562674981474816e-16,0.4457080842603599,0.34498627796375797,1
34,34,2,1.0,balanced30,60,10.142797727754543,15.18764366058041,1,12.704376294516797,10.054201989846309,13.007108563797885,1,10.054201989846309,1,3.6164026408914126e-17,0.9999971225690947,0.8556234744861841,1
34,34,2,1.0,combined20,78,10.05746484340181,15.050200510321678,1,16.35357148518301,9.89896362648489,13.067628754072313,0,9.89896362648489,0,1.6843761316479154e-16,0.9999909299381318,0.8474576123526358,1
34,34,2,1.0,robust20,86,10.101348281196021,15.089610817222566,1,12.386756526398576,10.050077371963722,12.921545082788047,1,10.050077371963722,1,2.6099082193897053e-16,0.9995968608084349,0.8768885961047423,1
35,35,2,1.0,balanced30,61,8.392737336720517,12.425982198533456,0,19.75894032017592,8.33335823418826,11.625020722435826,0,-7.460665442931936,0,3.5180885759529775e-16,0.9897582893594561,1.000085288499754,1
35,35,2,1.0,combined20,57,8.723043367374764,12.476224541496974,0,20.00403185394303,8.517106016469242,11.703445990745546,0,-7.385284785251107,0,3.4692004515357127e-16,1.0000000543453258,0.999999899502357,1
35,35,2,1.0,robust20,71,9.140416653027323,12.373435674812562,0,19.86462725833124,9.109059103536053,11.524263156030178,0,-11.268772979261033,0,4.4383749714651704e-16,1.0000000000064648,1.0000000000175084,1
36,36,4,0.5,balanced30,28,10.15869144483383,11.133456322611314,1,14.247799030792873,10.033510775312923,10.055799626683514,1,10.033510775312923,1,4.585820373598199e-16,0.9869537891628759,1.0001258044834627,1
36,36,4,0.5,combined20,20,10.16055902251419,11.150272067135278,1,14.425443003582796,10.0565300361151,10.090409599008083,1,10.0565300361151,1,2.0444004253530891e-16,0.9998595163100079,1.007143282220436,1
36,36,4,0.5,robust20,85,10.191635926152859,11.160795094499667,1,13.82561785831632,10.003516247005692,10.035239361376451,1,10.003516247005692,1,6.104577449845117e-16,0.9999939581670451,1.0000125146317191,1
37,37,4,0.5,balanced30,56,10.016150634551074,11.338223866543345,1,14.529606738061062,10.016726006263326,10.022503439215477,1,10.016726006263326,1,1.4235157418741028e-16,1.0000002737793976,0.9997434669977987,1
37,37,4,0.5,combined20,22,10.098408573181349,11.311771069581873,1,14.726122221066934,10.039146967541623,10.017992780578233,1,10.039146967541623,1,2.0679079607435751e-16,1.000119469744617,1.0000794247025808,1
37,37,4,0.5,robust20,91,10.09260498483041,11.28937938739121,1,14.740326145956573,10.035622423088865,10.027002838834708,1,10.035622423088865,1,4.1332963867291066e-16,1.0000576043325782,1.0000475412021084,1
38,38,4,0.5,balanced30,41,10.630020969025153,10.888552746765118,1,20.385723868490764,10.065855570155826,10.009558091717786,1,10.065855570155826,1,2.1896477852354016e-16,0.9231152242828967,1.0101341167304128,1
38,38,4,0.5,combined20,37,10.099358657101835,10.887812584920209,1,19.929377962220553,10.021974899417822,10.024927099337686,1,10.021974899417822,1,4.221646822584712e-16,0.9908129413199965,1.024561320695247,1
38,38,4,0.5,robust20,99,10.06811807790421,10.90098692586987,1,19.868445624185327,10.02351471712263,10.021337295735766,1,10.02351471712263,1,4.1493980111052523e-16,0.9551924009269024,1.0000126731486987,1
39,39,4,0.6000000238418579,balanced30,43,10.420822267420867,10.984898734946684,1,15.351445444845815,10.031765821924324,10.004212808150605,1,10.031765821924324,1,3.758443231631635e-16,1.000072874697382,0.9972766742656797,1
39,39,4,0.6000000238418579,combined20,53,10.1679379232554,11.11613082827751,1,17.454035702630392,10.02719716720103,10.103258013563037,1,10.02719716720103,1,3.7579845212825013e-16,0.9997911751044687,1.0000000024478977,1
39,39,4,0.6000000238418579,robust20,53,10.099839333783724,11.000571149084085,1,16.87668405450278,10.043068713812877,10.058703350828056,1,10.043068713812877,1,3.781916760118463e-16,1.0000334615050024,1.0000051463857484,1
40,40,4,0.6000000238418579,balanced30,69,10.194650756860359,11.006893365191315,1,20.063902088683125,10.05014799320949,10.049847238456948,1,10.05014799320949,1,2.1122639164899934e-17,1.0027238775027776,1.000118410838938,1
40,40,4,0.6000000238418579,combined20,42,10.032102348756368,11.11903726171402,1,18.391648213453216,10.142411440050799,10.133266500486064,1,10.142411440050799,1,4.009517681979052e-16,1.0234921804292472,1.001878627858644,1
40,40,4,0.6000000238418579,robust20,42,10.031467213849828,10.979060606910895,1,19.842899386857187,10.03412350463617,10.072125573604946,1,10.03412350463617,1,2.229021885230021e-16,1.0037344447039078,1.0002861596474018,1
41,41,4,0.6000000238418579,balanced30,29,10.028612555643072,11.602800724342535,1,15.613885981821445,10.005997716737356,10.144854143139828,1,10.005997716737356,1,4.1586049066679595e-16,1.0000002558461105,1.0000005452323684,1
41,41,4,0.6000000238418579,combined20,35,10.128039472718456,11.694451306446483,1,17.26606742889683,10.034330092871599,10.200415385409258,1,10.034330092871599,1,3.960351067800054e-16,1.0000849568075665,1.0000945777537733,1
41,41,4,0.6000000238418579,robust20,89,10.055196958139197,11.507607810441476,1,15.352092954753417,10.014824950988237,10.124847198820357,1,10.014824950988237,1,3.772923035951284e-16,1.000000009172147,1.000000709972637,1
42,42,4,0.699999988079071,balanced30,35,10.01108121893407,11.310160162719061,1,16.54890342911459,10.016916829633018,10.263338255177485,1,10.016916829633018,1,1.139189517239356e-16,1.0000084927592163,1.0000001301294579,1
42,42,4,0.699999988079071,combined20,53,10.08968633704501,11.424282005431435,1,18.472752260137828,10.023058810179498,10.342825611248399,1,10.023058810179498,1,3.4243054386264793e-16,0.9925045405269364,1.0000002558712222,1
42,42,4,0.699999988079071,robust20,83,10.032686507597887,11.264173863161616,1,16.769123483307247,10.015833923283422,10.305365896843417,1,10.015833923283422,1,4.338234615396342e-16,0.9955847768447231,0.997669872435601,1
43,43,4,0.699999988079071,balanced30,44,10.047803384706626,11.321074586510749,1,13.514240756202973,10.032032395788942,10.05472780676061,1,10.032032395788942,1,5.590394530499121e-16,1.0000684125174377,1.0000007598130114,1
43,43,4,0.699999988079071,combined20,90,10.113153163595898,11.324579531035063,1,12.607462067818886,10.046711301005292,10.04742524153771,1,10.046711301005292,1,5.589541907294916e-16,1.0000001763361297,0.9916833528166269,1
43,43,4,0.699999988079071,robust20,110,10.193744250598096,11.297062630570432,1,12.921965258202556,10.011883163045459,10.088866364930523,1,10.011883163045459,1,2.0302402781437254e-16,1.0000004542002152,1.0000034993608422,1
44,44,4,0.699999988079071,balanced30,47,10.053030025103666,11.364281284153432,1,22.21952119611211,10.021082898792141,10.043402510774095,1,10.021082898792141,1,2.338479561038341e-16,1.0114411302014543,1.0004517927576486,1
44,44,4,0.699999988079071,combined20,57,10.165133677469544,11.265232293174456,1,16.13247112770857,10.15242956797531,10.043522693725091,1,7.009802471288472,0,5.808177030525258e-16,0.9955196097886313,1.0009530574257022,1
44,44,4,0.699999988079071,robust20,78,10.011858601113012,11.303605890105556,1,18.085165479183434,10.01189340244467,10.042626071189254,1,4.438805706603258,0,4.676576227878783e-16,1.0000000370913655,1.0000000038254913,1
45,45,4,0.800000011920929,balanced30,44,10.202411732807121,11.941920528900248,1,13.190049536713385,10.021194561407427,10.284164860827076,1,10.021194561407427,1,6.945175893348241e-16,0.9883704595327419,1.0000034711779766,1
45,45,4,0.800000011920929,combined20,59,10.14511515290897,11.998198775324312,1,13.40789387708018,10.061195539712095,10.497006099678876,1,10.061195539712095,1,4.878184670877519e-16,1.0006248597923288,1.000170015371253,1
45,45,4,0.800000011920929,robust20,44,10.025072185461717,11.816260967474975,1,13.719564093636363,10.021093974073029,10.307250423747615,1,10.021093974073029,1,4.890849818988633e-16,1.000004235565868,1.0000000484582348,1
46,46,4,0.800000011920929,balanced30,26,10.17952817964767,12.526881152505487,1,16.744555453229147,10.006018371595431,10.33605345923404,1,10.006018371595431,1,2.2821068721676283e-16,0.9998976229671431,1.00000026441582,1
46,46,4,0.800000011920929,combined20,45,10.084648378937583,12.783804666568365,1,14.687370153013452,10.008972008894759,10.523219743319654,1,10.008972008894759,1,2.0504446231228735e-16,0.9943814352091291,1.0000255693883937,1
46,46,4,0.800000011920929,robust20,24,10.020726675296112,12.54488211058086,1,14.969381340154138,10.009477309649577,10.304787833237443,1,10.009477309649577,1,6.909920673148698e-16,0.9998752365703822,1.0000000072863588,1
47,47,4,0.800000011920929,balanced30,67,10.358612086692514,13.427142147643112,1,13.208900457333632,9.972956753020721,10.234112915301237,0,9.972956753020721,0,2.6954907635762654e-16,0.999924114743462,1.0000000070006727,1
47,47,4,0.800000011920929,combined20,90,10.580015416853023,13.399665111535583,1,14.294999581948062,10.0257803119352,10.306748274378695,1,10.0257803119352,1,4.0610455397665024e-16,0.9991459689816771,0.9999159229315691,1
47,47,4,0.800000011920929,robust20,84,10.337121087101831,13.38318164604095,1,12.87772248960961,10.012550552949477,10.251229247561831,1,10.012550552949477,1,6.090792277408399e-16,1.0029324390931833,0.9999996325264212,1
48,48,4,0.8999999761581421,balanced30,53,9.732055173664122,12.278692718167596,0,19.94249550706368,9.708928134913661,11.253250243502551,0,9.708928134913661,0,3.4275309846040476e-16,1.0000234325975483,1.000062639470572,1
48,48,4,0.8999999761581421,combined20,87,10.07878463540094,12.295136620736603,1,19.800105223927705,9.355346271783436,11.488923191802398,0,9.355346271783436,0,4.880388886399765e-16,0.9823104732546515,0.9968318965828831,1
48,48,4,0.8999999761581421,robust20,64,10.203832293908055,12.288390044167887,1,19.411825356984934,10.001615517616695,11.200752520271813,1,10.001615517616695,1,1.7280366070342443e-16,1.0000044864917286,0.9999865773119411,1
49,49,4,0.8999999761581421,balanced30,44,10.145099210171608,13.658239236167379,1,14.23385635195119,10.064142779667954,11.676185065198146,1,10.064142779667954,1,6.593185487023159e-16,0.9999768667738497,0.9999732628853538,1
49,49,4,0.8999999761581421,combined20,90,10.267382744901326,13.880847540949548,1,12.23320937777823,10.030436509289931,11.840631671451451,1,10.030436509289931,1,8.355240242327641e-16,0.9991794985950682,0.999167001832652,1
49,49,4,0.8999999761581421,robust20,84,10.053512184752083,13.730712151507676,1,13.383567300371562,10.053212709087461,11.683362128916421,1,10.053212709087461,1,4.395450995122153e-16,1.0000000000215006,1.000000002615264,1
50,50,4,0.8999999761581421,balanced30,61,10.154166990589694,12.405642307670119,1,16.01909687267801,9.984222891024135,10.072102988779966,0,9.984222891024135,0,3.497407706550384e-16,0.9984237107348627,1.0005747627807273,1
50,50,4,0.8999999761581421,combined20,89,10.251748177364966,12.43470499023492,1,16.28517748998933,10.021441288946482,10.08225445448543,1,10.021441288946482,1,3.2271661139035494e-16,1.00009910390764,1.0000077340691476,1
50,50,4,0.8999999761581421,robust20,110,10.117420290485304,12.334413324550406,1,16.356969895053503,10.007238840876362,10.072855129886486,1,10.007238840876362,1,3.214780686145715e-16,0.9999538000060179,0.9946612093558335,1
