nominal_identity_psll_db,nominal_identity_weakest_target_gain_db,nominal_identity_target_spread_db,nominal_identity_nearest_iso_db,nominal_identity_local_iso_db,nominal_identity_pointing_error_deg,nominal_identity_active_rl_floor_db,nominal_identity_active_rl_gate,nominal_identity_psll_margin_db,nominal_identity_nearest_iso_margin_db,nominal_identity_local20_iso_margin_db,nominal_identity_mainlobe_margin_db,nominal_identity_active_rl_margin_db,nominal_identity_hardware_margin_db,nominal_identity_strict_pass,nominal_identity_combined_dynamic_range_db,nominal_identity_combined_peak_to_rms_db,nominal_identity_corner_power_increase_db,nominal_identity_normalized_wng_db,frequency_low_identity_psll_db,frequency_low_identity_weakest_target_gain_db,frequency_low_identity_target_spread_db,frequency_low_identity_nearest_iso_db,frequency_low_identity_local_iso_db,frequency_low_identity_pointing_error_deg,frequency_low_identity_active_rl_floor_db,frequency_low_identity_active_rl_gate,frequency_low_identity_psll_margin_db,frequency_low_identity_nearest_iso_margin_db,frequency_low_identity_local20_iso_margin_db,frequency_low_identity_mainlobe_margin_db,frequency_low_identity_active_rl_margin_db,frequency_low_identity_hardware_margin_db,frequency_low_identity_strict_pass,frequency_low_identity_combined_dynamic_range_db,frequency_low_identity_combined_peak_to_rms_db,frequency_low_identity_corner_power_increase_db,frequency_low_identity_normalized_wng_db,frequency_low_E2_source_psll_db,frequency_low_E2_source_weakest_target_gain_db,frequency_low_E2_source_target_spread_db,frequency_low_E2_source_nearest_iso_db,frequency_low_E2_source_local_iso_db,frequency_low_E2_source_pointing_error_deg,frequency_low_E2_source_active_rl_floor_db,frequency_low_E2_source_active_rl_gate,frequency_low_E2_source_psll_margin_db,frequency_low_E2_source_nearest_iso_margin_db,frequency_low_E2_source_local20_iso_margin_db,frequency_low_E2_source_mainlobe_margin_db,frequency_low_E2_source_active_rl_margin_db,frequency_low_E2_source_hardware_margin_db,frequency_low_E2_source_strict_pass,frequency_low_E2_source_combined_dynamic_range_db,frequency_low_E2_source_combined_peak_to_rms_db,frequency_low_E2_source_corner_power_increase_db,frequency_low_E2_source_normalized_wng_db,frequency_high_identity_psll_db,frequency_high_identity_weakest_target_gain_db,frequency_high_identity_target_spread_db,frequency_high_identity_nearest_iso_db,frequency_high_identity_local_iso_db,frequency_high_identity_pointing_error_deg,frequency_high_identity_active_rl_floor_db,frequency_high_identity_active_rl_gate,frequency_high_identity_psll_margin_db,frequency_high_identity_nearest_iso_margin_db,frequency_high_identity_local20_iso_margin_db,frequency_high_identity_mainlobe_margin_db,frequency_high_identity_active_rl_margin_db,frequency_high_identity_hardware_margin_db,frequency_high_identity_strict_pass,frequency_high_identity_combined_dynamic_range_db,frequency_high_identity_combined_peak_to_rms_db,frequency_high_identity_corner_power_increase_db,frequency_high_identity_normalized_wng_db,frequency_high_E2_source_psll_db,frequency_high_E2_source_weakest_target_gain_db,frequency_high_E2_source_target_spread_db,frequency_high_E2_source_nearest_iso_db,frequency_high_E2_source_local_iso_db,frequency_high_E2_source_pointing_error_deg,frequency_high_E2_source_active_rl_floor_db,frequency_high_E2_source_active_rl_gate,frequency_high_E2_source_psll_margin_db,frequency_high_E2_source_nearest_iso_margin_db,frequency_high_E2_source_local20_iso_margin_db,frequency_high_E2_source_mainlobe_margin_db,frequency_high_E2_source_active_rl_margin_db,frequency_high_E2_source_hardware_margin_db,frequency_high_E2_source_strict_pass,frequency_high_E2_source_combined_dynamic_range_db,frequency_high_E2_source_combined_peak_to_rms_db,frequency_high_E2_source_corner_power_increase_db,frequency_high_E2_source_normalized_wng_db,all_corner_strict_pass,source_pair_strict_pass,all_corner_pattern_pass,all_corner_active_rl_pass,robust_worst_margin_db,robust_pattern_margin_db,robust_active_rl_margin_db,robust_hardware_margin_db,selection_index,generated_index,sample_index,k,ratio,selection_role,target_stage_db,backtracking_alpha,optimizer_joint_equality_error_max,optimizer_joint_regional_ratio_max,optimizer_joint_equality_condition_number,optimizer_analog_E2_active_rl_floor_db,optimizer_frozen_implementation_E2_active_rl_floor_db,optimizer_selected_sweep_index,robust_psll_margin_db,design_reserve11_pass,path_index,selected_best,path_candidate_count
-10.1470947265625,84.30347442626953,0.16585540771484375,26.891883850097656,22.15460968017578,0.0,2.660783565642675,0,10.1470947265625,1.8918838500976562,2.1546096801757812,0.6081619262695312,-7.339216232299805,1.0,0,17.427520549562786,3.782570081972648,0.0,-0.2605830402959664,-9.723182678222656,84.27987670898438,0.1729736328125,26.707275390625,22.079872131347656,0.0,2.4170825520685297,0,9.723182678222656,1.707275390625,2.0798721313476562,0.584564208984375,-7.582917213439941,1.0,0,17.427520549562786,3.782570081972648,0.0,-0.26376523226399684,-9.718475341796875,84.26066589355469,0.1938934326171875,27.11005401611328,22.065902709960938,0.0,2.3472174955219876,0,9.718475341796875,2.1100540161132812,2.0659027099609375,0.5653533935546875,-7.652782440185547,0.9966073632240295,0,17.98521550583826,3.8234347837683638,0.0033926459945963555,-0.2675950869426698,-9.67425537109375,84.30741119384766,0.13169097900390625,27.069480895996094,22.234619140625,1.0000000000002647,3.272846318726385,0,9.67425537109375,2.0694808959960938,2.234619140625,0.5,-6.727153778076172,1.0,0,17.427520549562786,3.782570081972648,0.0,-0.26522021993463396,-9.52117919921875,84.2930908203125,0.163482666015625,27.426258087158203,22.30516815185547,1.0000000000002647,3.2379592383344953,0,9.52117919921875,2.426258087158203,2.3051681518554688,0.5,-6.762040615081787,1.0050331354141235,0,17.709196974748473,3.885451034540988,-0.0050330917245224776,-0.27210135592696744,0,0,1,0,-7.652782440185547,0.5,-7.652782440185547,0.9966073632240295,63,748,426105,2,0.8,pareto_knee,10.0,0.25,3.847648379054621e-06,1.037783846810314,6185909.871309225,-9.222471321788369,-9.377704474647802,1.0,9.52117919921875,0,31,1,16
-9.179534912109375,82.23847198486328,0.16335296630859375,27.543060302734375,21.51818084716797,0.0,7.904974837563228,0,9.179534912109375,2.543060302734375,1.5181808471679688,-0.0530853271484375,-2.095025062561035,1.0,0,16.495779282552412,5.292702678363962,0.0,-0.4960661813852435,-9.178176879882812,82.20703887939453,0.19120025634765625,27.316078186035156,21.41199493408203,0.0,8.642572030121812,0,9.178176879882812,2.3160781860351562,1.4119949340820312,-0.0845184326171875,-1.357427954673767,1.0,0,16.495779282552412,5.292702678363962,0.0,-0.5090490654152304,-9.048873901367188,82.19862365722656,0.2000885009765625,27.609214782714844,21.193572998046875,0.0,7.5911297340965325,0,9.048873901367188,2.6092147827148438,1.193572998046875,-0.09293365478515625,-2.408870220184326,0.998691737651825,0,15.803141139088115,5.059762236349199,0.0013082412784077946,-0.5208678929671573,-9.171295166015625,82.20523834228516,0.1522064208984375,27.75147247314453,21.49567413330078,0.0,6.908814019528119,0,9.171295166015625,2.7514724731445312,1.4956741333007812,-0.0863189697265625,-3.091186046600342,1.0,0,16.495779282552412,5.292702678363962,0.0,-0.49602679011590534,-9.232017517089844,82.18486022949219,0.18460845947265625,27.63556671142578,21.449668884277344,0.0,6.912874076029455,0,9.232017517089844,2.6355667114257812,1.4496688842773438,-0.10669708251953125,-3.0871260166168213,1.0034762620925903,0,16.506948607136138,5.058065580081595,-0.003476247993247427,-0.5064273243426042,0,0,0,0,-3.091186046600342,-0.10669708251953125,-3.091186046600342,0.998691737651825,80,399,426107,2,0.5,pattern_best,10.0,0.25,3.622943542520242e-06,1.0357247019768792,8938982.326281786,-2.9980162517704416,-2.7552286156176065,1.0,9.048873901367188,0,32,1,16
-9.307929992675781,82.30255889892578,0.210723876953125,28.187416076660156,20.998859405517578,0.0,8.13310875566331,0,9.307929992675781,3.1874160766601562,0.9988594055175781,0.0110015869140625,-1.8668912649154663,-3.542874813079834,0,23.542874704775315,5.465039448490748,0.0,-0.4288408384368398,-9.300750732421875,82.26669311523438,0.24658966064453125,27.96234893798828,20.878562927246094,0.0,6.493336473411993,0,9.300750732421875,2.9623489379882812,0.8785629272460938,-0.02486419677734375,-3.5066635608673096,-3.542874813079834,0,23.542874704775315,5.465039448490748,0.0,-0.4275507915927876,-9.158172607421875,82.26556396484375,0.24237823486328125,27.870487213134766,20.98290252685547,0.0,7.391808300792068,0,9.158172607421875,2.8704872131347656,0.9829025268554688,-0.02599334716796875,-2.608191728591919,-3.376981258392334,0,23.376981311146224,5.2238980586888015,0.0026730837929299315,-0.4422165456399949,-9.301254272460938,82.27102661132812,0.19696807861328125,28.416263580322266,21.110740661621094,0.0,7.9685956668551725,0,9.301254272460938,3.4162635803222656,1.1107406616210938,-0.02053070068359375,-2.0314042568206787,-3.542874813079834,0,23.542874704775315,5.465039448490748,0.0,-0.4350712894201021,-9.3702392578125,82.23475646972656,0.2645111083984375,28.658203125,20.756114959716797,0.716704183912905,7.768192267266546,0,9.3702392578125,3.658203125,0.7561149597167969,-0.05680084228515625,-2.2318077087402344,-3.174586296081543,0,23.174586211180607,5.232799670980562,-0.00029839248192183043,-0.4320505631382142,0,0,0,0,-3.542874813079834,-0.05680084228515625,-3.5066635608673096,-3.542874813079834,81,384,426107,2,0.5,active_rl_best,warm,0.0,,,,,,,9.158172607421875,0,33,1,16
-8.931304931640625,82.21852111816406,0.175628662109375,27.97240447998047,20.9759521484375,0.0,8.055218152558204,0,8.931304931640625,2.9724044799804688,0.9759521484375,-0.07303619384765625,-1.9447818994522095,1.0,0,16.58834380296493,5.368332258966358,0.0,-0.5218070028955686,-8.940055847167969,82.18629455566406,0.204498291015625,27.75531005859375,20.88465118408203,0.0,8.519486292733736,0,8.940055847167969,2.75531005859375,0.8846511840820312,-0.10526275634765625,-1.4805136919021606,1.0,0,16.58834380296493,5.368332258966358,0.0,-0.5352550685257598,-8.798072814941406,82.18006896972656,0.21722412109375,28.112380981445312,20.654701232910156,0.0,7.621811842909261,0,8.798072814941406,3.1123809814453125,0.6547012329101562,-0.11148834228515625,-2.378188133239746,1.0025423765182495,0,16.44867729881787,5.157597304271393,-0.002542430772458455,-0.5471028105369725,-8.912773132324219,82.18619537353516,0.16326904296875,28.170730590820312,20.96257781982422,0.0,7.029183857167499,0,8.912773132324219,3.1707305908203125,0.9625778198242188,-0.1053619384765625,-2.970816135406494,1.0,0,16.58834380296493,5.368332258966358,0.0,-0.5214510342034309,-9.017372131347656,82.16476440429688,0.1919097900390625,28.164287567138672,20.94184112548828,0.0,7.1549993901652,0,9.017372131347656,3.164287567138672,0.9418411254882812,-0.12679290771484375,-2.8450005054473877,1.0048454999923706,0,15.8335892401436,5.120113635670883,-0.004845463958121247,-0.5334444362241746,0,0,0,0,-2.970816135406494,-0.12679290771484375,-2.970816135406494,1.0,82,392,426107,2,0.5,max_min_best,10.0,0.25,3.6934271058811858e-06,1.035604551512611,8915526.202786788,-2.41365186492505,-2.1203280405362817,1.0,8.798072814941406,0,34,1,16
-8.683113098144531,82.12313842773438,0.18878936767578125,26.71771240234375,19.701316833496094,0.0,7.731099346249484,0,8.683113098144531,1.71771240234375,-0.29868316650390625,-0.16841888427734375,-2.2689006328582764,1.0,0,18.09084711880952,4.935028176702988,0.0,-0.5643672334079095,-8.692283630371094,82.09210205078125,0.2151641845703125,26.54894256591797,19.589210510253906,0.0,6.64768818056346,0,8.692283630371094,1.5489425659179688,-0.41078948974609375,-0.19945526123046875,-3.352311849594116,1.0,0,18.09084711880952,4.935028176702988,0.0,-0.5736416452414774,-8.59326171875,82.08128356933594,0.22900390625,26.916690826416016,19.321853637695312,0.0,6.246160897448549,0,8.59326171875,1.9166908264160156,-0.6781463623046875,-0.21027374267578125,-3.7538390159606934,0.9971281290054321,0,18.200026531957864,4.88312966324163,0.0028718977953069514,-0.5776027864267318,-8.643844604492188,82.09115600585938,0.1761016845703125,26.85114288330078,19.723007202148438,0.0,6.952670632944277,0,8.643844604492188,1.8511428833007812,-0.2769927978515625,-0.20040130615234375,-3.0473294258117676,1.0,0,18.09084711880952,4.935028176702988,0.0,-0.5670552633264834,-8.774566650390625,82.0905990600586,0.1759490966796875,26.52684783935547,19.616188049316406,0.0,7.146428439608118,0,8.774566650390625,1.5268478393554688,-0.38381195068359375,-0.200958251953125,-2.853571653366089,1.002349853515625,0,18.28582652242674,4.971096644332748,-0.0023498674849167346,-0.5678898353292642,0,0,0,0,-3.7538390159606934,-0.6781463623046875,-3.7538390159606934,0.9971281290054321,83,415,426107,2,0.5,pareto_knee,10.0,0.25,3.359703886295003e-06,1.0360104868997024,8997273.697571075,0.889663124651865,1.083888160313894,1.0,8.59326171875,0,35,1,16
-6.793426513671875,81.11300659179688,0.00897979736328125,30.93511962890625,17.9234619140625,1.0000000000002647,6.684485700409435,0,6.793426513671875,5.93511962890625,-2.0765380859375,-1.1785507202148438,-3.315514326095581,-0.5412546992301941,0,20.541254680472242,5.855835745684249,0.0,-1.6715040156115184,-6.4855804443359375,81.09748077392578,0.0154876708984375,30.724742889404297,17.828277587890625,0.716704183912905,6.452320785672568,0,6.4855804443359375,5.724742889404297,-2.171722412109375,-1.1940765380859375,-3.5476791858673096,-0.5412546992301941,0,20.541254680472242,5.855835745684249,0.0,-1.690852814570205,-6.302101135253906,81.08694458007812,0.024658203125,30.320030212402344,17.636199951171875,0.0,6.616588475128631,0,6.302101135253906,5.320030212402344,-2.363800048828125,-1.2046127319335938,-3.383411407470703,-0.48216456174850464,0,20.482164568115337,5.653710825149534,0.0011946298065525125,-1.6856221720280384,-7.124755859375,81.07557678222656,0.03992462158203125,31.01996612548828,18.00446319580078,1.0000000000002647,5.477417650139814,0,7.124755859375,6.019966125488281,-1.9955368041992188,-1.2159805297851562,-4.522582530975342,-0.5412546992301941,0,20.541254680472242,5.855835745684249,0.0,-1.6618865202816915,-7.205291748046875,81.10122680664062,0.012359619140625,30.97134780883789,17.866989135742188,1.0000000000002647,5.97454761251318,0,7.205291748046875,5.971347808837891,-2.1330108642578125,-1.1903305053710938,-4.025452613830566,-0.2993762791156769,0,20.29937628741525,5.777533338613151,-0.006954989715273779,-1.6629492373018142,0,0,0,0,-4.522582530975342,-2.363800048828125,-4.522582530975342,-0.5412546992301941,84,438,426107,2,0.6,pattern_best,11.0,1.0,5.964033417844173e-06,1.0349234435281882,10233209.933377497,5.477417652001951,5.477417650139814,1.0,6.302101135253906,0,36,1,16
-7.1812896728515625,81.29454040527344,0.01261138916015625,34.45619583129883,21.433029174804688,1.0000000000002647,10.043418767992698,1,7.1812896728515625,9.456195831298828,1.4330291748046875,-0.9970169067382812,0.0434187687933445,1.0,0,18.06066839226697,6.154641678942187,0.0,-1.6287931999979097,-6.842643737792969,81.27045440673828,0.02481842041015625,34.76622009277344,21.412235260009766,0.0,8.942873032223794,0,6.842643737792969,9.766220092773438,1.4122352600097656,-1.0211029052734375,-1.0571269989013672,1.0,0,18.06066839226697,6.154641678942187,0.0,-1.6487861259744696,-6.731658935546875,81.2717514038086,0.001708984375,36.4249382019043,21.17926788330078,0.0,8.996229298260577,0,6.731658935546875,11.424938201904297,1.1792678833007812,-1.019805908203125,-1.0037707090377808,0.9965726137161255,0,18.613279215688646,6.2851570066245035,0.003427375032638192,-1.6539766817375436,-7.541603088378906,81.26346588134766,0.03247833251953125,34.41167449951172,21.367431640625,1.0000000000002647,9.210617596095327,0,7.541603088378906,9.411674499511719,1.367431640625,-1.0280914306640625,-0.7893823981285095,1.0,0,18.06066839226697,6.154641678942187,0.0,-1.61801432381118,-7.5737457275390625,81.27398681640625,0.02324676513671875,33.20758819580078,21.403961181640625,1.0000000000002647,9.243480649286997,0,7.5737457275390625,8.207588195800781,1.403961181640625,-1.0175704956054688,-0.7565193772315979,1.008418083190918,0,18.322667821378246,6.037486140784938,-0.008418091558705543,-1.6207345814938945,0,0,0,0,-1.0571269989013672,-1.0280914306640625,-1.0571269989013672,0.9965726137161255,85,440,426107,2,0.6,active_rl_best,10.0,0.75,3.107913872229276e-06,1.0368341037001965,10093653.538211446,9.59125685972989,9.61670438764806,1.0,6.731658935546875,0,37,1,16
-10.647491455078125,82.86613464355469,0.2732086181640625,27.585800170898438,20.841232299804688,0.0,6.604329019971374,0,10.647491455078125,2.5858001708984375,0.8412322998046875,0.5745773315429688,-3.3956708908081055,1.0,0,18.58980803811027,4.351304143637384,0.0,-0.4623591511901562,-10.077995300292969,82.83628845214844,0.302276611328125,27.60797119140625,20.820533752441406,0.0,7.231870615205135,0,10.077995300292969,2.60797119140625,0.8205337524414062,0.5447311401367188,-2.768129348754883,1.0,0,18.58980803811027,4.351304143637384,0.0,-0.4707400241444812,-9.842308044433594,82.8371810913086,0.299224853515625,27.853515625,20.611984252929688,0.0,7.15096998609194,0,9.842308044433594,2.853515625,0.6119842529296875,0.545623779296875,-2.849030017852783,0.9941297769546509,0,18.407257307823365,4.251609636147091,0.005870246398811995,-0.4733746440196356,-10.638153076171875,82.83081817626953,0.26142120361328125,27.573650360107422,20.879241943359375,0.0,6.463255555060806,0,10.638153076171875,2.573650360107422,0.879241943359375,0.5392608642578125,-3.5367443561553955,1.0,0,18.58980803811027,4.351304143637384,0.0,-0.4592243938797189,-10.669685363769531,82.81401824951172,0.2794036865234375,27.68657684326172,20.77545928955078,0.0,5.943627880904736,0,10.669685363769531,2.6865768432617188,0.7754592895507812,0.5224609375,-4.056372165679932,0.9976266026496887,0,18.652849742207508,4.305200058612152,0.0023734103148784023,-0.4567680607552944,0,0,1,0,-4.056372165679932,0.5224609375,-4.056372165679932,0.9941297769546509,86,425,426107,2,0.6,max_min_best,10.0,0.25,6.387733467634067e-06,1.035623256130012,10279513.252099596,0.13249821301108272,0.1324982130790573,1.0,9.842308044433594,0,38,1,16
-10.642135620117188,82.85430908203125,0.25176239013671875,28.96410369873047,21.429290771484375,0.0,6.6931952604915175,0,10.642135620117188,3.9641036987304688,1.429290771484375,0.5627517700195312,-3.306804656982422,1.0,0,18.641620647409162,4.368552727669714,0.0,-0.4444352510908742,-10.032135009765625,82.8245620727539,0.28014373779296875,28.959041595458984,21.405838012695312,0.0,7.43910768313428,0,10.032135009765625,3.9590415954589844,1.4058380126953125,0.5330047607421875,-2.560892343521118,1.0,0,18.641620647409162,4.368552727669714,0.0,-0.4530360723521306,-9.837051391601562,82.83360290527344,0.268341064453125,29.114974975585938,21.12481689453125,0.0,7.754440360654425,0,9.837051391601562,4.1149749755859375,1.12481689453125,0.5420455932617188,-2.2455596923828125,0.9939110279083252,0,18.451697457128866,4.2630169738838966,0.006088984626412484,-0.45301213464369394,-10.632553100585938,82.81892395019531,0.24062347412109375,28.976917266845703,21.485107421875,0.0,6.130505322603695,0,10.632553100585938,3.976917266845703,1.485107421875,0.5273666381835938,-3.869494676589966,1.0,0,18.641620647409162,4.368552727669714,0.0,-0.4411183346658077,-10.651046752929688,82.80821228027344,0.24742889404296875,28.955535888671875,21.28448486328125,0.0,6.062120017610271,0,10.651046752929688,3.955535888671875,1.28448486328125,0.5166549682617188,-3.937880039215088,0.9989936351776123,0,18.677641805236814,4.320411015391691,0.0010063688179906619,-0.44109617859829187,0,0,1,0,-3.937880039215088,0.5166549682617188,-3.937880039215088,0.9939110279083252,87,431,426107,2,0.6,pareto_knee,10.0,0.25,6.340450583342296e-06,1.0352130512553435,10233309.478645952,0.19706900910630382,0.1970690090233744,1.0,9.837051391601562,0,39,1,16
-10.3011474609375,83.85211944580078,0.20232391357421875,27.726791381835938,21.952301025390625,0.0,1.7048191673093358,0,10.3011474609375,2.7267913818359375,1.952301025390625,1.5,-8.295181274414062,1.0,0,18.9043224374253,4.102257761563962,0.0,-0.20109346448889936,-9.595222473144531,83.8008041381836,0.25739288330078125,28.057891845703125,22.09503936767578,0.0,1.5705644025475698,0,9.595222473144531,3.057891845703125,2.0950393676757812,1.5,-8.429435729980469,1.0,0,18.9043224374253,4.102257761563962,0.0,-0.21171397900077799,-9.310638427734375,83.80438232421875,0.235137939453125,27.849239349365234,21.518653869628906,0.0,1.471889337347987,0,9.310638427734375,2.8492393493652344,1.5186538696289062,1.5,-8.52811050415039,1.0003663301467896,0,18.139110043898427,3.860194972375765,-0.00036631664149680776,-0.21822349253344603,-11.042816162109375,83.8375244140625,0.17104339599609375,27.444992065429688,21.80304718017578,0.0,1.7106280620537557,0,11.042816162109375,2.4449920654296875,1.8030471801757812,1.5,-8.289371490478516,1.0,0,18.9043224374253,4.102257761563962,0.0,-0.20266952652739187,-10.797615051269531,83.81355285644531,0.21450042724609375,27.563037872314453,22.33600616455078,0.0,1.7273210669353067,0,10.797615051269531,2.563037872314453,2.3360061645507812,1.5,-8.272679328918457,0.9905396103858948,0,18.674789370933496,4.163784075008914,0.009460366814886864,-0.2102333410771809,0,0,1,0,-8.52811050415039,1.5,-8.52811050415039,0.9905396103858948,88,459,426107,2,0.7,pattern_best,warm,0.0,,,,,,,9.310638427734375,0,40,1,16
-10.659469604492188,83.81974029541016,0.20619964599609375,28.53380584716797,21.76982879638672,0.0,8.120014145236125,0,10.659469604492188,3.5338058471679688,1.7698287963867188,1.5,-1.8799858093261719,1.0,0,18.763366810433983,5.292220013578288,0.0,-0.3122341174527041,-10.171310424804688,83.7642822265625,0.26229095458984375,28.650047302246094,21.68146514892578,0.0,7.642159667640093,0,10.171310424804688,3.6500473022460938,1.6814651489257812,1.4727249145507812,-2.3578402996063232,1.0,0,18.763366810433983,5.292220013578288,0.0,-0.3331822302151039,-10.011184692382812,83.77264404296875,0.228515625,28.060302734375,21.72473907470703,0.0,7.4845928505533745,0,10.011184692382812,3.060302734375,1.7247390747070312,1.4810867309570312,-2.515407085418701,1.0035808086395264,0,18.607244989679387,5.3128512298790165,-0.0035807809133139978,-0.3501083998834995,-10.683013916015625,83.80733489990234,0.174591064453125,28.46377944946289,21.780853271484375,0.0,7.3352871446645675,0,10.683013916015625,3.4637794494628906,1.780853271484375,1.5,-2.664712905883789,1.0,0,18.763366810433983,5.292220013578288,0.0,-0.30492470886880607,-10.826698303222656,83.75580596923828,0.25431060791015625,29.242389678955078,21.258338928222656,0.0,6.768363783990648,0,10.826698303222656,4.242389678955078,1.2583389282226562,1.4642486572265625,-3.2316362857818604,1.0054333209991455,0,18.6040458421091,5.344762465096147,-0.005433275929629625,-0.315853763870454,0,0,1,0,-3.2316362857818604,1.2583389282226562,-3.2316362857818604,1.0,89,463,426107,2,0.7,active_rl_best,warm,0.0,,,,,,,10.011184692382812,0,41,1,16
-5.440956115722656,81.33629608154297,0.01198577880859375,31.77419662475586,22.607009887695312,1.0000000000002647,10.442596616795212,1,5.440956115722656,6.774196624755859,2.6070098876953125,-0.95526123046875,0.4425966143608093,1.0,0,17.99631824148122,7.226583427311852,0.0,-2.026753955497175,-5.255340576171875,81.31080627441406,1.52587890625e-05,31.53118896484375,22.44778823852539,0.0,10.356772994120364,1,5.255340576171875,6.53118896484375,2.4477882385253906,-0.9807510375976562,0.3567729890346527,1.0,0,17.99631824148122,7.226583427311852,0.0,-2.0453984632787234,-5.1718902587890625,81.276611328125,0.009674072265625,32.40474319458008,22.006980895996094,0.0,9.78508718043228,0,5.1718902587890625,7.404743194580078,2.0069808959960938,-1.0149459838867188,-0.21491281688213348,1.0105282068252563,0,17.9509505377372,7.359135151314654,-0.01052821743639634,-2.0624228248149628,-5.6370697021484375,81.30631256103516,0.0489654541015625,32.17839050292969,22.741714477539062,1.0000000000002647,9.744408171991365,0,5.6370697021484375,7.1783905029296875,2.7417144775390625,-0.9852447509765625,-0.25559183955192566,1.0,0,17.99631824148122,7.226583427311852,0.0,-2.0173285119791884,-5.564666748046875,81.30982208251953,0.0385284423828125,31.046199798583984,22.79001235961914,1.0000000000002647,9.475648234296587,0,5.564666748046875,6.046199798583984,2.7900123596191406,-0.9817352294921875,-0.5243517756462097,1.0153065919876099,0,17.55269153328075,7.1178747241791465,-0.015306609272249373,-2.0317128397852127,0,0,0,0,-1.0149459838867188,-1.0149459838867188,-0.5243517756462097,1.0,90,478,426107,2,0.7,max_min_best,10.5,1.0,4.125505831718275e-06,1.0350204235914147,9687905.302410662,9.744408174944622,9.475648234296587,1.0,5.1718902587890625,0,42,1,16
-10.73162841796875,83.78856658935547,0.195343017578125,29.418628692626953,21.757766723632812,0.0,2.9002672051296057,0,10.73162841796875,4.418628692626953,1.7577667236328125,1.49700927734375,-7.099732875823975,-0.018188003450632095,0,20.018188002933833,5.324460848235059,0.0,-0.32480687237785766,-10.102447509765625,83.73287200927734,0.25164794921875,29.582134246826172,21.94110870361328,0.0,2.1389344224915505,0,10.102447509765625,4.582134246826172,1.9411087036132812,1.441314697265625,-7.86106538772583,-0.018188003450632095,0,20.018188002933833,5.324460848235059,0.0,-0.3450019626932269,-9.943428039550781,83.7409896850586,0.21820831298828125,28.967334747314453,22.007049560546875,0.0,2.4958835850497647,0,9.943428039550781,3.967334747314453,2.007049560546875,1.449432373046875,-7.504116535186768,0.22073015570640564,0,19.779269848726333,5.3455838572002055,-0.0037510285834698688,-0.361709655733738,-10.748245239257812,83.77642822265625,0.1634979248046875,29.301841735839844,21.334144592285156,0.0,3.76148613860215,0,10.748245239257812,4.301841735839844,1.3341445922851562,1.4848709106445312,-6.238513946533203,-0.018188003450632095,0,20.018188002933833,5.324460848235059,0.0,-0.3181104379633282,-10.887443542480469,83.72462463378906,0.2440338134765625,30.163829803466797,21.38372039794922,0.0,3.6835479680923298,0,10.887443542480469,5.163829803466797,1.3837203979492188,1.4330673217773438,-6.3164520263671875,-0.3193182051181793,0,20.319318197488553,5.375990842809747,-0.00501582138166597,-0.3289447323002236,0,0,1,0,-7.86106538772583,1.3341445922851562,-7.86106538772583,-0.3193182051181793,91,448,426107,2,0.7,pareto_knee,warm,0.0,,,,,,,9.943428039550781,0,43,1,16
-10.253387451171875,84.45112609863281,0.24111175537109375,28.450103759765625,23.177387237548828,0.0,1.070735686700198,0,10.253387451171875,3.450103759765625,3.177387237548828,1.5,-8.929264068603516,-4.5804619789123535,0,24.580461951288516,4.542808567645416,0.0,-0.29100217718695137,-10.222282409667969,84.41834259033203,0.27022552490234375,28.34632110595703,23.578453063964844,0.0,1.3625660355593063,0,10.222282409667969,3.3463211059570312,3.5784530639648438,1.5,-8.637434005737305,-4.5804619789123535,0,24.580461951288516,4.542808567645416,0.0,-0.30394502257435585,-10.280059814453125,84.41504669189453,0.256744384765625,28.05101776123047,23.396568298339844,0.0,1.7147183847375915,0,10.280059814453125,3.0510177612304688,3.3965682983398438,1.5,-8.28528118133545,-4.572403430938721,0,24.572403241604498,4.577356964594662,0.009570454626348826,-0.3132755228629015,-10.255645751953125,84.4190673828125,0.234527587890625,28.571083068847656,22.724815368652344,0.0,0.78592747275183,0,10.255645751953125,3.5710830688476562,2.7248153686523438,1.5,-9.214072227478027,-4.5804619789123535,0,24.580461951288516,4.542808567645416,0.0,-0.29105170477952247,-10.092323303222656,84.37953186035156,0.29750823974609375,28.843082427978516,23.46367645263672,0.0,0.7338134590148232,0,10.092323303222656,3.8430824279785156,3.4636764526367188,1.5,-9.266186714172363,-4.572262287139893,0,24.57226242210654,4.664695640162282,-0.0005586792261532163,-0.2984834515239771,0,0,1,0,-9.266186714172363,1.5,-9.266186714172363,-4.5804619789123535,92,485,426107,2,0.8,pattern_best,warm,0.0,,,,,,,10.092323303222656,0,44,1,16
